,year,theme,count
21376,2010,The Lord of the Rings,0
21377,2010,The Muppets,0
21378,2010,The Powerpuff Girls,0
21379,2010,The Simpsons Series 1,0
21380,2010,The Simpsons Series 2,0
21381,2010,Thomas & Friends,0
21382,2010,Throwbot Slizer,0
21383,2010,Time Cruisers,0
21384,2010,Toolo,0
21385,2010,Town,30
21386,2010,Town Jr.,0
21387,2010,Town Plan,0
21388,2010,Toy Story,19
21389,2010,Traffic,7
21390,2010,Train,0
21391,2010,Trains,6
21392,2010,Trolls: World Tour,0
21393,2010,UCS,0
21394,2010,UFO,0
21395,2010,Ultimate Collector Series,2
21396,2010,Ultra Agents,0
21397,2010,Unikitty!,0
21398,2010,Unitron,0
21399,2010,Universal Building Set,0
21400,2010,Universe,2
21401,2010,VIDIYO,0
21402,2010,Valentine,1
21403,2010,Value Packs,0
21404,2010,Vehicle,0
21405,2010,Vikings,0
21406,2010,Villains,6
21407,2010,WeDo,7
21408,2010,Western,0
21409,2010,Williams F1,0
21410,2010,Winnie the Pooh,0
21411,2010,Wolfpack,0
21412,2010,World City,0
21413,2010,World Racers,9
21414,2010,X-Men,0
21415,2010,X-Pod,0
21416,2010,Xtra,0
21417,2010,Znap,0
21418,2010,Zooters,0
21419,2010,eLAB,0
21420,2011,12V,0
21421,2011,4 Juniors,0
21422,2011,4.5V,0
21423,2011,9V,0
21424,2011,Action Wheelers,0
21425,2011,Advent,0
21426,2011,Adventurers,0
21427,2011,Agents,0
21428,2011,Airport,1
21429,2011,Alien Conquest,10
21430,2011,Alpha Team,0
21431,2011,Angry Birds,0
21432,2011,Aquanauts,0
21433,2011,Aquaraiders I,0
21434,2011,Aquaraiders II,0
21435,2011,Aquasharks,0
21436,2011,Aquazone,0
21437,2011,Architecture,5
21438,2011,Arctic,0
21439,2011,Atlantis,5
21440,2011,Avatar,0
21441,2011,Avatar: The Last Airbender,0
21442,2011,Avengers,0
21443,2011,Basic,0
21444,2011,Basic Model,0
21445,2011,Basic Set,4
21446,2011,Basketball,0
21447,2011,Batman,2
21448,2011,Belville,0
21449,2011,Ben 10,0
21450,2011,Bionicle,0
21451,2011,Black Falcons,0
21452,2011,Black Knights,0
21453,2011,Blacktron I,0
21454,2011,Blacktron II,0
21455,2011,Boat,0
21456,2011,Bob the Builder,0
21457,2011,Books,13
21458,2011,Brick Sketches,0
21459,2011,BrickLink Designer Program,0
21460,2011,Brickheadz,0
21461,2011,Bricktober,0
21462,2011,Building,0
21463,2011,Building Set with People,0
21464,2011,Bulk Bricks,0
21465,2011,Cargo,0
21466,2011,Cars,24
21467,2011,Castle,0
21468,2011,Chinese Traditional Festivals,0
21469,2011,Christmas,13
21470,2011,Cities of Wonders,0
21471,2011,City,6
21472,2011,City Center,0
21473,2011,Classic,0
21474,2011,Classic Basic,0
21475,2011,Classic Castle,0
21476,2011,Classic Space,0
21477,2011,Classic Town,0
21478,2011,Clikits,0
21479,2011,Coast Guard,0
21480,2011,Collectible Minifigures,0
21481,2011,Competition,0
21482,2011,Constraction,0
21483,2011,Construction,0
21484,2011,Control Lab,0
21485,2011,Creator,16
21486,2011,Creator 3-in-1,9
21487,2011,Creator Expert,3
21488,2011,Crusaders,0
21489,2011,DC Comics,0
21490,2011,DC Comics Super Heroes,0
21491,2011,DC Super Hero Girls,0
21492,2011,DC Super Heroes,0
21493,2011,DFB Minifigures,0
21494,2011,DOTS,0
21495,2011,Dark Forest,0
21496,2011,Desert,0
21497,2011,Designer Sets,0
21498,2011,Dimensions,0
21499,2011,Dino,0
21500,2011,Dino 2010,0
21501,2011,Dino Attack,0
21502,2011,Dino Island,0
21503,2011,Dinosaurs,0
21504,2011,Discovery,0
21505,2011,Disney,0
21506,2011,Disney Planes,0
21507,2011,Disney Princess,0
21508,2011,Disney Series 1,0
21509,2011,Disney Series 2,0
21510,2011,Disney's Mickey Mouse,0
21511,2011,Divers,0
21512,2011,Doc McStuffins,0
21513,2011,Dolls,0
21514,2011,Dora the Explorer,0
21515,2011,Duplo,3
21516,2011,Duplo and Explore,0
21517,2011,EV3,0
21518,2011,Early Creator,0
21519,2011,Easter,2
21520,2011,Educational and Dacta,3
21521,2011,Elves,0
21522,2011,Exo-Force,0
21523,2011,Expert Builder,0
21524,2011,Exploriens,0
21525,2011,Extreme Team,0
21526,2011,FIRST LEGO League,1
21527,2011,Fabuland,0
21528,2011,Factory,0
21529,2011,Fantastic Beasts,0
21530,2011,Fantasy Era,0
21531,2011,Farm,0
21532,2011,Ferrari,0
21533,2011,Ferries,0
21534,2011,Fire,0
21535,2011,Forestmen,0
21536,2011,Forma,0
21537,2011,Freestyle,0
21538,2011,Friends,0
21539,2011,Fright Knights,0
21540,2011,Frozen,0
21541,2011,Fusion,0
21542,2011,Futuron,0
21543,2011,Galaxy Squad,0
21544,2011,Galidor,0
21545,2011,Games,15
21546,2011,Gas Station,0
21547,2011,Gear,104
21548,2011,Gears,0
21549,2011,Ghostbusters,0
21550,2011,Gravity Games,0
21551,2011,Guardians of the Galaxy,0
21552,2011,HO 1:87 Vehicles,0
21553,2011,Halloween,3
21554,2011,Harbor,6
21555,2011,Harry Potter,8
21556,2011,Harry Potter and Fantastic Beasts Series 1,0
21557,2011,Harry Potter and Fantastic Beasts Series 2,0
21558,2011,Hero Factory,4
21559,2011,Heroes,15
21560,2011,Hidden Side,0
21561,2011,Hobby Sets,0
21562,2011,Hockey,0
21563,2011,Homemaker,0
21564,2011,Hospital,0
21565,2011,Hydronauts,0
21566,2011,Ice Planet 2002,0
21567,2011,Icons,0
21568,2011,Indiana Jones,0
21569,2011,Insectoids,0
21570,2011,Inventor,0
21571,2011,Iron Man,0
21572,2011,Island Xtreme Stunts,0
21573,2011,Jack Stone,0
21574,2011,Jake and the Never Land Pirates,0
21575,2011,Jumbo Bricks,0
21576,2011,Jungle,0
21577,2011,Juniors,0
21578,2011,Jurassic Park III,0
21579,2011,Jurassic World,0
21580,2011,Jurassic World: Fallen Kingdom,0
21581,2011,Justice League,0
21582,2011,Key Chain,33
21583,2011,Kingdoms,4
21584,2011,Knights Kingdom I,0
21585,2011,Knights Kingdom II,0
21586,2011,LEGO Art,0
21587,2011,LEGO Brand Store,13
21588,2011,LEGO Exclusive,3
21589,2011,LEGO Ideas and CUUSOO,1
21590,2011,LEGO Originals,0
21591,2011,Launch Command,0
21592,2011,Learning,0
21593,2011,Legends of Chima,0
21594,2011,Legoland,0
21595,2011,Legoland Parks,0
21596,2011,Legoville,0
21597,2011,Life On Mars,0
21598,2011,Lion Knights,0
21599,2011,Little Forest Friends,0
21600,2011,Little Robots,0
21601,2011,Looney Tunes,0
21602,2011,M:Tron,0
21603,2011,Mars Exploration,0
21604,2011,Mars Mission,0
21605,2011,Marvel,0
21606,2011,Marvel Super Heroes,0
21607,2011,Master Builder Academy,5
21608,2011,Miles From Tomorrowland,0
21609,2011,Mindstorms,1
21610,2011,Minecraft,0
21611,2011,Mini,0
21612,2011,Minions,0
21613,2011,Minitalia,0
21614,2011,Mission Deep Freeze,0
21615,2011,Mission Deep Sea,0
21616,2011,Mixels,0
21617,2011,Model Team,0
21618,2011,Modular Buildings,1
21619,2011,Modulex,0
21620,2011,Monkie Kid,0
21621,2011,Monster Fighters,0
21622,2011,Monthly Mini Model Build,13
21623,2011,Mosaic,0
21624,2011,My Town,0
21625,2011,NXT,7
21626,2011,Nexo Knights,0
21627,2011,Ninja,0
21628,2011,Ninjago,43
21629,2011,Ninjago The Movie,0
21630,2011,Off-Road,0
21631,2011,Orient Expedition,0
21632,2011,Other,7
21633,2011,Outback,0
21634,2011,Overwatch,0
21635,2011,Paradisa,0
21636,2011,Pharaoh's Quest,9
21637,2011,Pick A Model,0
21638,2011,Pirates,0
21639,2011,Pirates I,0
21640,2011,Pirates II,0
21641,2011,Pirates III,0
21642,2011,Pirates of the Caribbean,16
21643,2011,Playhouse,0
21644,2011,Playsets,0
21645,2011,Police,13
21646,2011,Power Functions,2
21647,2011,Power Miners,0
21648,2011,Powered Up,0
21649,2011,Primo,0
21650,2011,Prince of Persia,0
21651,2011,Princess Castle,0
21652,2011,Promotional,2
21653,2011,Protectors,0
21654,2011,Quatro,0
21655,2011,RCX,0
21656,2011,Race,0
21657,2011,Racers,9
21658,2011,Rattles,0
21659,2011,Res-Q,0
21660,2011,RoboForce,0
21661,2011,RoboRiders,0
21662,2011,Rock Raiders,0
21663,2011,Royal Knights,0
21664,2011,Samsonite,0
21665,2011,Scala,0
21666,2011,Scooby-Doo,0
21667,2011,Sculptures,0
21668,2011,Seasonal,0
21669,2011,Series 1 Minifigures,0
21670,2011,Series 10 Minifigures,0
21671,2011,Series 11 Minifigures,0
21672,2011,Series 12 Minifigures,0
21673,2011,Series 13 Minifigures,0
21674,2011,Series 14 Minifigures,0
21675,2011,Series 15 Minifigures,0
21676,2011,Series 16 Minifigures,0
21677,2011,Series 17 Minifigures,0
21678,2011,Series 18 Minifigures,0
21679,2011,Series 19 Minifigures,0
21680,2011,Series 2 Minifigures,0
21681,2011,Series 20 Minifigures,0
21682,2011,Series 21 Minifigures,0
21683,2011,Series 22 Minifigures,0
21684,2011,Series 23 Minifigures,0
21685,2011,Series 3 Minifigures,19
21686,2011,Series 4 Minifigures,19
21687,2011,Series 5 Minifigures,19
21688,2011,Series 6 Minifigures,0
21689,2011,Series 7 Minifigures,0
21690,2011,Series 8 Minifigures,0
21691,2011,Series 9 Minifigures,0
21692,2011,Service Packs,0
21693,2011,Skylines,0
21694,2011,Soccer,0
21695,2011,Sofia the First,0
21696,2011,Soft Bricks,0
21697,2011,Space,0
21698,2011,Space Police I,0
21699,2011,Space Police II,0
21700,2011,Space Police III,0
21701,2011,Space Port,0
21702,2011,Speed Champions,0
21703,2011,Speed Racer,0
21704,2011,Speed Slammers,0
21705,2011,Speedorz,0
21706,2011,Spider-Man,0
21707,2011,Spiderman,0
21708,2011,SpongeBob SquarePants,2
21709,2011,Sports,0
21710,2011,Spybotics,0
21711,2011,Spyrius,0
21712,2011,Star Wars,33
21713,2011,Stingrays,0
21714,2011,Stranger Things,0
21715,2011,Studios,0
21716,2011,Super Heroes DC,2
21717,2011,Super Heroes Marvel,0
21718,2011,Super Mario,0
21719,2011,Superman,1
21720,2011,Supplemental,1
21721,2011,System,0
21722,2011,Team GB,0
21723,2011,Technic,11
21724,2011,Teenage Mutant Ninja Turtles,0
21725,2011,Thanksgiving,0
21726,2011,The Hobbit,0
21727,2011,The LEGO Batman Movie,0
21728,2011,The LEGO Batman Movie Series 1,0
21729,2011,The LEGO Batman Movie Series 2,0
21730,2011,The LEGO Movie,0
21731,2011,The LEGO Movie II,0
21732,2011,The Lone Ranger,0
21733,2011,The Lord of the Rings,0
21734,2011,The Muppets,0
21735,2011,The Powerpuff Girls,0
21736,2011,The Simpsons Series 1,0
21737,2011,The Simpsons Series 2,0
21738,2011,Thomas & Friends,0
21739,2011,Throwbot Slizer,0
21740,2011,Time Cruisers,0
21741,2011,Toolo,0
21742,2011,Town,19
21743,2011,Town Jr.,0
21744,2011,Town Plan,0
21745,2011,Toy Story,0
21746,2011,Traffic,0
21747,2011,Train,0
21748,2011,Trains,2
21749,2011,Trolls: World Tour,0
21750,2011,UCS,0
21751,2011,UFO,0
21752,2011,Ultimate Collector Series,1
21753,2011,Ultra Agents,0
21754,2011,Unikitty!,0
21755,2011,Unitron,0
21756,2011,Universal Building Set,0
21757,2011,Universe,0
21758,2011,VIDIYO,0
21759,2011,Valentine,2
21760,2011,Value Packs,0
21761,2011,Vehicle,0
21762,2011,Vikings,0
21763,2011,Villains,10
21764,2011,WeDo,1
21765,2011,Western,0
21766,2011,Williams F1,0
21767,2011,Winnie the Pooh,3
21768,2011,Wolfpack,0
21769,2011,World City,0
21770,2011,World Racers,0
21771,2011,X-Men,0
21772,2011,X-Pod,0
21773,2011,Xtra,0
21774,2011,Znap,0
21775,2011,Zooters,0
21776,2011,eLAB,0
21777,2012,12V,0
21778,2012,4 Juniors,0
21779,2012,4.5V,0
21780,2012,9V,0
21781,2012,Action Wheelers,0
21782,2012,Advent,0
21783,2012,Adventurers,0
21784,2012,Agents,0
21785,2012,Airport,1
21786,2012,Alien Conquest,0
21787,2012,Alpha Team,0
21788,2012,Angry Birds,0
21789,2012,Aquanauts,0
21790,2012,Aquaraiders I,0
21791,2012,Aquaraiders II,0
21792,2012,Aquasharks,0
21793,2012,Aquazone,0
21794,2012,Architecture,4
21795,2012,Arctic,0
21796,2012,Atlantis,0
21797,2012,Avatar,0
21798,2012,Avatar: The Last Airbender,0
21799,2012,Avengers,7
21800,2012,Basic,0
21801,2012,Basic Model,0
21802,2012,Basic Set,0
21803,2012,Basketball,0
21804,2012,Batman,9
21805,2012,Belville,0
21806,2012,Ben 10,0
21807,2012,Bionicle,0
21808,2012,Black Falcons,0
21809,2012,Black Knights,0
21810,2012,Blacktron I,0
21811,2012,Blacktron II,0
21812,2012,Boat,0
21813,2012,Bob the Builder,0
21814,2012,Books,23
21815,2012,Brick Sketches,0
21816,2012,BrickLink Designer Program,0
21817,2012,Brickheadz,0
21818,2012,Bricktober,0
21819,2012,Building,0
21820,2012,Building Set with People,0
21821,2012,Bulk Bricks,0
21822,2012,Cargo,0
21823,2012,Cars,14
21824,2012,Castle,0
21825,2012,Chinese Traditional Festivals,0
21826,2012,Christmas,5
21827,2012,Cities of Wonders,0
21828,2012,City,2
21829,2012,City Center,0
21830,2012,Classic,0
21831,2012,Classic Basic,0
21832,2012,Classic Castle,0
21833,2012,Classic Space,0
21834,2012,Classic Town,0
21835,2012,Clikits,0
21836,2012,Coast Guard,0
21837,2012,Collectible Minifigures,7
21838,2012,Competition,0
21839,2012,Constraction,8
21840,2012,Construction,9
21841,2012,Control Lab,0
21842,2012,Creator,12
21843,2012,Creator 3-in-1,10
21844,2012,Creator Expert,1
21845,2012,Crusaders,0
21846,2012,DC Comics,0
21847,2012,DC Comics Super Heroes,0
21848,2012,DC Super Hero Girls,0
21849,2012,DC Super Heroes,0
21850,2012,DFB Minifigures,0
21851,2012,DOTS,0
21852,2012,Dark Forest,0
21853,2012,Desert,0
21854,2012,Designer Sets,0
21855,2012,Dimensions,0
21856,2012,Dino,7
21857,2012,Dino 2010,0
21858,2012,Dino Attack,0
21859,2012,Dino Island,0
21860,2012,Dinosaurs,0
21861,2012,Discovery,0
21862,2012,Disney,0
21863,2012,Disney Planes,0
21864,2012,Disney Princess,5
21865,2012,Disney Series 1,0
21866,2012,Disney Series 2,0
21867,2012,Disney's Mickey Mouse,1
21868,2012,Divers,0
21869,2012,Doc McStuffins,0
21870,2012,Dolls,0
21871,2012,Dora the Explorer,0
21872,2012,Duplo,14
21873,2012,Duplo and Explore,2
21874,2012,EV3,0
21875,2012,Early Creator,0
21876,2012,Easter,2
21877,2012,Educational and Dacta,5
21878,2012,Elves,0
21879,2012,Exo-Force,0
21880,2012,Expert Builder,0
21881,2012,Exploriens,0
21882,2012,Extreme Team,0
21883,2012,FIRST LEGO League,1
21884,2012,Fabuland,0
21885,2012,Factory,0
21886,2012,Fantastic Beasts,0
21887,2012,Fantasy Era,0
21888,2012,Farm,0
21889,2012,Ferrari,7
21890,2012,Ferries,0
21891,2012,Fire,7
21892,2012,Forestmen,0
21893,2012,Forma,0
21894,2012,Freestyle,0
21895,2012,Friends,34
21896,2012,Fright Knights,0
21897,2012,Frozen,0
21898,2012,Fusion,0
21899,2012,Futuron,0
21900,2012,Galaxy Squad,0
21901,2012,Galidor,0
21902,2012,Games,9
21903,2012,Gas Station,0
21904,2012,Gear,107
21905,2012,Gears,0
21906,2012,Ghostbusters,0
21907,2012,Gravity Games,0
21908,2012,Guardians of the Galaxy,0
21909,2012,HO 1:87 Vehicles,0
21910,2012,Halloween,2
21911,2012,Harbor,0
21912,2012,Harry Potter,0
21913,2012,Harry Potter and Fantastic Beasts Series 1,0
21914,2012,Harry Potter and Fantastic Beasts Series 2,0
21915,2012,Hero Factory,4
21916,2012,Heroes,10
21917,2012,Hidden Side,0
21918,2012,Hobby Sets,0
21919,2012,Hockey,0
21920,2012,Homemaker,0
21921,2012,Hospital,2
21922,2012,Hydronauts,0
21923,2012,Ice Planet 2002,0
21924,2012,Icons,0
21925,2012,Indiana Jones,0
21926,2012,Insectoids,0
21927,2012,Inventor,0
21928,2012,Iron Man,0
21929,2012,Island Xtreme Stunts,0
21930,2012,Jack Stone,0
21931,2012,Jake and the Never Land Pirates,0
21932,2012,Jumbo Bricks,0
21933,2012,Jungle,0
21934,2012,Juniors,0
21935,2012,Jurassic Park III,0
21936,2012,Jurassic World,0
21937,2012,Jurassic World: Fallen Kingdom,0
21938,2012,Justice League,0
21939,2012,Key Chain,36
21940,2012,Kingdoms,2
21941,2012,Knights Kingdom I,0
21942,2012,Knights Kingdom II,0
21943,2012,LEGO Art,0
21944,2012,LEGO Brand Store,19
21945,2012,LEGO Exclusive,5
21946,2012,LEGO Ideas and CUUSOO,2
21947,2012,LEGO Originals,0
21948,2012,Launch Command,0
21949,2012,Learning,0
21950,2012,Legends of Chima,0
21951,2012,Legoland,0
21952,2012,Legoland Parks,0
21953,2012,Legoville,0
21954,2012,Life On Mars,0
21955,2012,Lion Knights,0
21956,2012,Little Forest Friends,0
21957,2012,Little Robots,0
21958,2012,Looney Tunes,0
21959,2012,M:Tron,0
21960,2012,Mars Exploration,0
21961,2012,Mars Mission,0
21962,2012,Marvel,0
21963,2012,Marvel Super Heroes,0
21964,2012,Master Builder Academy,12
21965,2012,Miles From Tomorrowland,0
21966,2012,Mindstorms,0
21967,2012,Minecraft,0
21968,2012,Mini,1
21969,2012,Minions,0
21970,2012,Minitalia,0
21971,2012,Mission Deep Freeze,0
21972,2012,Mission Deep Sea,0
21973,2012,Mixels,0
21974,2012,Model Team,0
21975,2012,Modular Buildings,1
21976,2012,Modulex,0
21977,2012,Monkie Kid,0
21978,2012,Monster Fighters,14
21979,2012,Monthly Mini Model Build,12
21980,2012,Mosaic,0
21981,2012,My Town,0
21982,2012,NXT,0
21983,2012,Nexo Knights,0
21984,2012,Ninja,0
21985,2012,Ninjago,47
21986,2012,Ninjago The Movie,0
21987,2012,Off-Road,1
21988,2012,Orient Expedition,0
21989,2012,Other,0
21990,2012,Outback,0
21991,2012,Overwatch,0
21992,2012,Paradisa,0
21993,2012,Pharaoh's Quest,0
21994,2012,Pick A Model,2
21995,2012,Pirates,0
21996,2012,Pirates I,0
21997,2012,Pirates II,0
21998,2012,Pirates III,0
21999,2012,Pirates of the Caribbean,0
22000,2012,Playhouse,0
22001,2012,Playsets,0
22002,2012,Police,15
22003,2012,Power Functions,0
22004,2012,Power Miners,0
22005,2012,Powered Up,0
22006,2012,Primo,0
22007,2012,Prince of Persia,0
22008,2012,Princess Castle,0
22009,2012,Promotional,2
22010,2012,Protectors,0
22011,2012,Quatro,0
22012,2012,RCX,0
22013,2012,Race,0
22014,2012,Racers,4
22015,2012,Rattles,0
22016,2012,Res-Q,0
22017,2012,RoboForce,0
22018,2012,RoboRiders,0
22019,2012,Rock Raiders,0
22020,2012,Royal Knights,0
22021,2012,Samsonite,0
22022,2012,Scala,0
22023,2012,Scooby-Doo,0
22024,2012,Sculptures,0
22025,2012,Seasonal,1
22026,2012,Series 1 Minifigures,0
22027,2012,Series 10 Minifigures,0
22028,2012,Series 11 Minifigures,0
22029,2012,Series 12 Minifigures,0
22030,2012,Series 13 Minifigures,0
22031,2012,Series 14 Minifigures,0
22032,2012,Series 15 Minifigures,0
22033,2012,Series 16 Minifigures,0
22034,2012,Series 17 Minifigures,0
22035,2012,Series 18 Minifigures,0
22036,2012,Series 19 Minifigures,0
22037,2012,Series 2 Minifigures,0
22038,2012,Series 20 Minifigures,0
22039,2012,Series 21 Minifigures,0
22040,2012,Series 22 Minifigures,0
22041,2012,Series 23 Minifigures,0
22042,2012,Series 3 Minifigures,0
22043,2012,Series 4 Minifigures,0
22044,2012,Series 5 Minifigures,0
22045,2012,Series 6 Minifigures,19
22046,2012,Series 7 Minifigures,19
22047,2012,Series 8 Minifigures,19
22048,2012,Series 9 Minifigures,0
22049,2012,Service Packs,1
22050,2012,Skylines,0
22051,2012,Soccer,0
22052,2012,Sofia the First,0
22053,2012,Soft Bricks,0
22054,2012,Space,0
22055,2012,Space Police I,0
22056,2012,Space Police II,0
22057,2012,Space Police III,0
22058,2012,Space Port,0
22059,2012,Speed Champions,0
22060,2012,Speed Racer,0
22061,2012,Speed Slammers,0
22062,2012,Speedorz,0
22063,2012,Spider-Man,2
22064,2012,Spiderman,0
22065,2012,SpongeBob SquarePants,2
22066,2012,Sports,0
22067,2012,Spybotics,0
22068,2012,Spyrius,0
22069,2012,Star Wars,42
22070,2012,Stingrays,0
22071,2012,Stranger Things,0
22072,2012,Studios,0
22073,2012,Super Heroes DC,1
22074,2012,Super Heroes Marvel,1
22075,2012,Super Mario,0
22076,2012,Superman,4
22077,2012,Supplemental,1
22078,2012,System,0
22079,2012,Team GB,12
22080,2012,Technic,12
22081,2012,Teenage Mutant Ninja Turtles,3
22082,2012,Thanksgiving,1
22083,2012,The Hobbit,8
22084,2012,The LEGO Batman Movie,0
22085,2012,The LEGO Batman Movie Series 1,0
22086,2012,The LEGO Batman Movie Series 2,0
22087,2012,The LEGO Movie,0
22088,2012,The LEGO Movie II,0
22089,2012,The Lone Ranger,0
22090,2012,The Lord of the Rings,12
22091,2012,The Muppets,0
22092,2012,The Powerpuff Girls,0
22093,2012,The Simpsons Series 1,0
22094,2012,The Simpsons Series 2,0
22095,2012,Thomas & Friends,0
22096,2012,Throwbot Slizer,0
22097,2012,Time Cruisers,0
22098,2012,Toolo,0
22099,2012,Town,13
22100,2012,Town Jr.,0
22101,2012,Town Plan,0
22102,2012,Toy Story,0
22103,2012,Traffic,5
22104,2012,Train,0
22105,2012,Trains,3
22106,2012,Trolls: World Tour,0
22107,2012,UCS,0
22108,2012,UFO,0
22109,2012,Ultimate Collector Series,2
22110,2012,Ultra Agents,0
22111,2012,Unikitty!,0
22112,2012,Unitron,0
22113,2012,Universal Building Set,0
22114,2012,Universe,0
22115,2012,VIDIYO,0
22116,2012,Valentine,1
22117,2012,Value Packs,0
22118,2012,Vehicle,0
22119,2012,Vikings,0
22120,2012,Villains,9
22121,2012,WeDo,2
22122,2012,Western,0
22123,2012,Williams F1,0
22124,2012,Winnie the Pooh,0
22125,2012,Wolfpack,0
22126,2012,World City,0
22127,2012,World Racers,0
22128,2012,X-Men,2
22129,2012,X-Pod,0
22130,2012,Xtra,0
22131,2012,Znap,0
22132,2012,Zooters,0
22133,2012,eLAB,0
22134,2013,12V,0
22135,2013,4 Juniors,0
22136,2013,4.5V,0
22137,2013,9V,0
22138,2013,Action Wheelers,0
22139,2013,Advent,0
22140,2013,Adventurers,0
22141,2013,Agents,0
22142,2013,Airport,3
22143,2013,Alien Conquest,0
22144,2013,Alpha Team,0
22145,2013,Angry Birds,0
22146,2013,Aquanauts,0
22147,2013,Aquaraiders I,0
22148,2013,Aquaraiders II,0
22149,2013,Aquasharks,0
22150,2013,Aquazone,0
22151,2013,Architecture,4
22152,2013,Arctic,0
22153,2013,Atlantis,0
22154,2013,Avatar,0
22155,2013,Avatar: The Last Airbender,0
22156,2013,Avengers,0
22157,2013,Basic,0
22158,2013,Basic Model,0
22159,2013,Basic Set,8
22160,2013,Basketball,0
22161,2013,Batman,4
22162,2013,Belville,0
22163,2013,Ben 10,0
22164,2013,Bionicle,0
22165,2013,Black Falcons,0
22166,2013,Black Knights,0
22167,2013,Blacktron I,0
22168,2013,Blacktron II,0
22169,2013,Boat,0
22170,2013,Bob the Builder,0
22171,2013,Books,35
22172,2013,Brick Sketches,0
22173,2013,BrickLink Designer Program,0
22174,2013,Brickheadz,0
22175,2013,Bricktober,0
22176,2013,Building,0
22177,2013,Building Set with People,0
22178,2013,Bulk Bricks,0
22179,2013,Cargo,1
22180,2013,Cars,0
22181,2013,Castle,5
22182,2013,Chinese Traditional Festivals,0
22183,2013,Christmas,3
22184,2013,Cities of Wonders,0
22185,2013,City,6
22186,2013,City Center,0
22187,2013,Classic,0
22188,2013,Classic Basic,0
22189,2013,Classic Castle,0
22190,2013,Classic Space,0
22191,2013,Classic Town,0
22192,2013,Clikits,0
22193,2013,Coast Guard,6
22194,2013,Collectible Minifigures,4
22195,2013,Competition,0
22196,2013,Constraction,9
22197,2013,Construction,1
22198,2013,Control Lab,0
22199,2013,Creator,23
22200,2013,Creator 3-in-1,13
22201,2013,Creator Expert,3
22202,2013,Crusaders,0
22203,2013,DC Comics,0
22204,2013,DC Comics Super Heroes,0
22205,2013,DC Super Hero Girls,0
22206,2013,DC Super Heroes,0
22207,2013,DFB Minifigures,0
22208,2013,DOTS,0
22209,2013,Dark Forest,0
22210,2013,Desert,0
22211,2013,Designer Sets,0
22212,2013,Dimensions,0
22213,2013,Dino,0
22214,2013,Dino 2010,0
22215,2013,Dino Attack,0
22216,2013,Dino Island,0
22217,2013,Dinosaurs,0
22218,2013,Discovery,0
22219,2013,Disney,0
22220,2013,Disney Planes,3
22221,2013,Disney Princess,1
22222,2013,Disney Series 1,0
22223,2013,Disney Series 2,0
22224,2013,Disney's Mickey Mouse,0
22225,2013,Divers,0
22226,2013,Doc McStuffins,0
22227,2013,Dolls,0
22228,2013,Dora the Explorer,0
22229,2013,Duplo,2
22230,2013,Duplo and Explore,8
22231,2013,EV3,13
22232,2013,Early Creator,0
22233,2013,Easter,2
22234,2013,Educational and Dacta,5
22235,2013,Elves,0
22236,2013,Exo-Force,0
22237,2013,Expert Builder,0
22238,2013,Exploriens,0
22239,2013,Extreme Team,0
22240,2013,FIRST LEGO League,4
22241,2013,Fabuland,0
22242,2013,Factory,0
22243,2013,Fantastic Beasts,0
22244,2013,Fantasy Era,0
22245,2013,Farm,0
22246,2013,Ferrari,0
22247,2013,Ferries,0
22248,2013,Fire,12
22249,2013,Forestmen,0
22250,2013,Forma,0
22251,2013,Freestyle,0
22252,2013,Friends,32
22253,2013,Fright Knights,0
22254,2013,Frozen,0
22255,2013,Fusion,0
22256,2013,Futuron,0
22257,2013,Galaxy Squad,12
22258,2013,Galidor,0
22259,2013,Games,4
22260,2013,Gas Station,0
22261,2013,Gear,97
22262,2013,Gears,0
22263,2013,Ghostbusters,0
22264,2013,Gravity Games,0
22265,2013,Guardians of the Galaxy,0
22266,2013,HO 1:87 Vehicles,0
22267,2013,Halloween,1
22268,2013,Harbor,0
22269,2013,Harry Potter,0
22270,2013,Harry Potter and Fantastic Beasts Series 1,0
22271,2013,Harry Potter and Fantastic Beasts Series 2,0
22272,2013,Hero Factory,7
22273,2013,Heroes,8
22274,2013,Hidden Side,0
22275,2013,Hobby Sets,0
22276,2013,Hockey,0
22277,2013,Homemaker,0
22278,2013,Hospital,0
22279,2013,Hydronauts,0
22280,2013,Ice Planet 2002,0
22281,2013,Icons,0
22282,2013,Indiana Jones,0
22283,2013,Insectoids,0
22284,2013,Inventor,0
22285,2013,Iron Man,5
22286,2013,Island Xtreme Stunts,0
22287,2013,Jack Stone,0
22288,2013,Jake and the Never Land Pirates,3
22289,2013,Jumbo Bricks,0
22290,2013,Jungle,0
22291,2013,Juniors,1
22292,2013,Jurassic Park III,0
22293,2013,Jurassic World,0
22294,2013,Jurassic World: Fallen Kingdom,0
22295,2013,Justice League,0
22296,2013,Key Chain,34
22297,2013,Kingdoms,0
22298,2013,Knights Kingdom I,0
22299,2013,Knights Kingdom II,0
22300,2013,LEGO Art,0
22301,2013,LEGO Brand Store,12
22302,2013,LEGO Exclusive,3
22303,2013,LEGO Ideas and CUUSOO,1
22304,2013,LEGO Originals,0
22305,2013,Launch Command,0
22306,2013,Learning,0
22307,2013,Legends of Chima,28
22308,2013,Legoland,0
22309,2013,Legoland Parks,10
22310,2013,Legoville,0
22311,2013,Life On Mars,0
